16,2.24696,-21.662,,-21.262,,-21.162,,-21.062,,-20.662,,-16.912,,-16.512,,-16.412,,-16.312,,-15.912,,-21.912,,-21.512,,-21.412,,-21.312,,-20.912,,-17.462,,-17.062,,-16.962,,-16.862,,-16.462
17,2.24696,-15.626,,-15.226,,-15.126,,-15.026,,-14.626,,-11.176,,-10.776,,-10.676,,-10.576,,-10.176,,-16.176,,-15.776,,-15.676,,-15.576,,-15.176,,-11.976,,-11.576,,-11.476,,-11.376,,-10.976
18,2.24696,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922
19,2.24696,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-34.487,,-34.087,,-33.987,,-33.887,,-33.487,,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-34.587,,-34.187,,-34.087,,-33.987,,-33.587
20,2.24696,-33.461,,-33.061,,-32.961,,-32.861,,-32.461,,-31.361,,-30.961,,-30.861,,-30.761,,-30.361,,-30.511,,-30.111,,-30.011,,-29.911,,-29.511,,-28.611,,-28.211,,-28.111,,-28.011,,-27.611
21,2.24696,-27.598,,-27.198,,-27.098,,-26.998,,-26.598,,-25.348,,-24.948,,-24.848,,-24.748,,-24.348,,-24.748,,-24.348,,-24.248,,-24.148,,-23.748,,-22.748,,-22.348,,-22.248,,-22.148,,-21.748
22,2.24696,-21.812,,-21.412,,-21.312,,-21.212,,-20.812,,-16.912,,-16.512,,-16.412,,-16.312,,-15.912,,-21.912,,-21.512,,-21.412,,-21.312,,-20.912,,-16.912,,-16.512,,-16.412,,-16.312,,-15.912
23,2.24696,-16.176,,-15.776,,-15.676,,-15.576,,-15.176,,-11.176,,-10.776,,-10.676,,-10.576,,-10.176,,-16.176,,-15.776,,-15.676,,-15.576,,-15.176,,-11.226,,-10.826,,-10.726,,-10.626,,-10.226
0,2.48435,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219
1,2.48435,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-35.987,,-35.587,,-35.487,,-35.387,,-34.987,,-34.537,,-34.137,,-34.037,,-33.937,,-33.537
2,2.48435,-33.411,,-33.011,,-32.911,,-32.811,,-32.411,,-28.611,,-28.211,,-28.111,,-28.011,,-27.611,,-33.611,,-33.211,,-33.111,,-33.011,,-32.611,,-28.711,,-28.311,,-28.211,,-28.111,,-27.711
3,2.48435,-27.748,,-27.348,,-27.248,,-27.148,,-26.748,,-25.398,,-24.998,,-24.898,,-24.798,,-24.398,,-24.948,,-24.548,,-24.448,,-24.348,,-23.948,,-22.948,,-22.548,,-22.448,,-22.348,,-21.948
4,2.48435,-21.662,,-21.262,,-21.162,,-21.062,,-20.662,,-16.912,,-16.512,,-16.412,,-16.312,,-15.912,,-21.912,,-21.512,,-21.412,,-21.312,,-20.912,,-16.912,,-16.512,,-16.412,,-16.312,,-15.912
5,2.48435,-15.826,,-15.426,,-15.326,,-15.226,,-14.826,,-11.176,,-10.776,,-10.676,,-10.576,,-10.176,,-16.176,,-15.776,,-15.676,,-15.576,,-15.176,,-11.426,,-11.026,,-10.926,,-10.826,,-10.426
6,2.48435,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219
7,2.48435,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-34.487,,-34.087,,-33.987,,-33.887,,-33.487,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-34.487,,-34.087,,-33.987,,-33.887,,-33.487
8,2.48435,-33.611,,-33.211,,-33.111,,-33.011,,-32.611,,-28.611,,-28.211,,-28.111,,-28.011,,-27.611,,-33.611,,-33.211,,-33.111,,-33.011,,-32.611,,-29.161,,-28.761,,-28.661,,-28.561,,-28.161
9,2.48435,-27.548,,-27.148,,-27.048,,-26.948,,-26.548,,-24.998,,-24.598,,-24.498,,-24.398,,-23.998,,-24.498,,-24.098,,-23.998,,-23.898,,-23.498,,-22.798,,-22.398,,-22.298,,-22.198,,-21.798
10,2.48435,-21.612,,-21.212,,-21.112,,-21.012,,-20.612,,-16.912,,-16.512,,-16.412,,-16.312,,-15.912,,-21.912,,-21.512,,-21.412,,-21.312,,-20.912,,-16.912,,-16.512,,-16.412,,-16.312,,-15.912
11,2.48435,-16.126,,-15.726,,-15.626,,-15.526,,-15.126,,-11.176,,-10.776,,-10.676,,-10.576,,-10.176,,-16.176,,-15.776,,-15.676,,-15.576,,-15.176,,-11.176,,-10.776,,-10.676,,-10.576,,-10.176
12,2.48435,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219
13,2.48435,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-34.487,,-34.087,,-33.987,,-33.887,,-33.487,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-34.987,,-34.587,,-34.487,,-34.387,,-33.987
14,2.48435,-33.611,,-33.211,,-33.111,,-33.011,,-32.611,,-28.611,,-28.211,,-28.111,,-28.011,,-27.611,,-33.611,,-33.211,,-33.111,,-33.011,,-32.611,,-29.111,,-28.711,,-28.611,,-28.511,,-28.111
15,2.48435,-27.748,,-27.348,,-27.248,,-27.148,,-26.748,,-22.748,,-22.348,,-22.248,,-22.148,,-21.748,,-27.748,,-27.348,,-27.248,,-27.148,,-26.748,,-23.298,,-22.898,,-22.798,,-22.698,,-22.298
16,2.48435,-21.662,,-21.262,,-21.162,,-21.062,,-20.662,,-16.912,,-16.512,,-16.412,,-16.312,,-15.912,,-21.912,,-21.512,,-21.412,,-21.312,,-20.912,,-17.462,,-17.062,,-16.962,,-16.862,,-16.462
17,2.48435,-15.626,,-15.226,,-15.126,,-15.026,,-14.626,,-11.176,,-10.776,,-10.676,,-10.576,,-10.176,,-16.176,,-15.776,,-15.676,,-15.576,,-15.176,,-11.976,,-11.576,,-11.476,,-11.376,,-10.976
18,2.48435,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219
19,2.48435,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-34.487,,-34.087,,-33.987,,-33.887,,-33.487,,-36.76219,,-36.36219,,-36.26219,,-36.16219,,-35.76219,,-34.587,,-34.187,,-34.087,,-33.987,,-33.587
20,2.48435,-33.461,,-33.061,,-32.961,,-32.861,,-32.461,,-31.361,,-30.961,,-30.861,,-30.761,,-30.361,,-30.511,,-30.111,,-30.011,,-29.911,,-29.511,,-28.611,,-28.211,,-28.111,,-28.011,,-27.611
21,2.48435,-27.598,,-27.198,,-27.098,,-26.998,,-26.598,,-25.348,,-24.948,,-24.848,,-24.748,,-24.348,,-24.748,,-24.348,,-24.248,,-24.148,,-23.748,,-22.748,,-22.348,,-22.248,,-22.148,,-21.748
22,2.48435,-21.812,,-21.412,,-21.312,,-21.212,,-20.812,,-16.912,,-16.512,,-16.412,,-16.312,,-15.912,,-21.912,,-21.512,,-21.412,,-21.312,,-20.912,,-16.912,,-16.512,,-16.412,,-16.312,,-15.912
23,2.48435,-16.176,,-15.776,,-15.676,,-15.576,,-15.176,,-11.176,,-10.776,,-10.676,,-10.576,,-10.176,,-16.176,,-15.776,,-15.676,,-15.576,,-15.176,,-11.226,,-10.826,,-10.726,,-10.626,,-10.226
0,2.95315,-36.233,,-35.833,,-35.733,,-35.633,,-35.233,,-36.233,,-35.833,,-35.733,,-35.633,,-35.233,,-36.233,,-35.833,,-35.733,,-35.633,,-35.233,,-36.233,,-35.833,,-35.733,,-35.633,,-35.233
